ID,User.ID,text,abortion,economy,education,energy,environment,fedbudget,foreignaffairs,government,healthcare,immigration,lgbt,middleclass,publicorder,taxes,unemployment,welfare
249,24899281_1344278636532,Obama campaign sues to restrict military voting in Ohio - Cincinnati veterans issues | http://t.co/ff8R2DiT http://t.co/1t0WfdjM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,88344195_1343996708019,RT @ChrisVanHollen: 142 votes on bills enriching big oil special interests. 0 votes on President Obama's Jobs proposal. http://t.co/svG42foF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
251,96442308_1344616266783,@loudobbsnews (IBD) Was Obama (Barry Soetoro) A Foreign Exchange Student? Columbia transcripts hidden http://t.co/rNPwghyI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,27071422_1344978686254,RT @paulmorrisTIM: RT @LOLGOP: Give Mitt Romney enough time and his tax returns may trickle down.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253,266326338_1345516968331,Washington Post Mocks Romney's Tax Plan http://t.co/Uqna0vWs via @HuffPostMedia - Mitt says anything to win before he retracts it to win,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
254,23278925_1346292559540,"RT @michellemalkin: ""An attack on my Catholic brothers and sisters is an attack on me."" - Huckabee on Obama abortion mandate #rnc2012 #g ...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,60115467_1346403368714,"RT @ghostdansing: .@marcorubio I would never support #Romney. I paid into Medicare since I was 16. Now at 52, you want to give me a vouc ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256,14791358_1345603463925,"RT @slone: IRRELEVANT: Beinart: Sorry, fellow Democrats: Romneyês tax returns are irrelevant http://t.co/lSkZoWbh #tcot #tlot #gop",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257,553871022_1344005424536,"Maybe the Third Boob of American politics, Harry Reid, was meant to distract from 8.3% unemployment. Didn't work. #DoingFine #Obama2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,60767749_1344293043401,"RT @OFA_NY: Until he releases more tax returns, we won't know if Romney invests overseas to avoid taxes. Take a look at the map: http:// ...",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
259,607395260_1346037820457,"RT @gopfirecracker: Really freaking sick of this ""the GOP hates women"" BS. All I have to say is that women have lost 300,000 jobs under ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,300620932_1346119206339,"RT @stacyhyatt: –@SwiftRead: ""Freedom's Lighthouse: Obama Steals From US Military"" http://t.co/lFPZVCSw #sot",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,97084619_1346294111463,"RT @jameshaning: #GOP blames #Obama for no budget, but he has presented a budget every year, but #Republican House has refused to pass a ...",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,561987800_1345584514843,"RT @NewsNinja2012: Mitt Romney Paid 30%, Not 13% In Federal Income Taxes - Forbes http://t.co/ZudVYnka",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,86868948_1345824673939,RT @keder: I'm pretty sure RealBrother just told me that GDP has grown by 40% under Obama. #headdesk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,98989605_1344172812450,RT @pvenable: David Axelrod squirming on Fox News - cannot defend Obama's economic record. #tcot,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,312248392_1346168473891,"RT @Arianna8927: The MSM no longer dicussing the truth of the welfare ads,only the impact politically-how it help Romney.MSM needs 2 dem ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,387341952_1344554342979,Harry Reid's source on Romney's tax returns is a Republican. #DripDripDrip http://t.co/0i77Ki2J #mapoli,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,57181256_1344540835425,RT @newdawnink1: We stand with Majority Leader Harry Reid in asking Mitt Romney to release 10 years worth of tax retu http://t.co/anpMvsNz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,239153238_1343949410341,RT @AlieNicole7: Obama Campaign Sues to Restrict Military Voting http://t.co/bXMUny1o #tcot #twisters #sot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269,466957312_1345737000882,"Medicaid, the real tragedy of ObamaCare, not yet felt by poor. Read at http://t.co/wX1N25Js #Mitt2012 #teaparty #lnyhbt #tcot #resist44 #GOP",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
270,32497478_1344799551499,"Updated stat's till Nov. on ""Obama's Recession"" -> http://t.co/lbILK8C7 Bookmark.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,374075080_1345547857980,EDITORIAL: The return of the death panels Medicare cuts may put the Obama campaign on life support http://t.co/nEme12dM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,571773653_1344052868541,RT @shortwave8669: Today there are 5.6 million fewer jobs than when Obama started failing in Jan 2009 @Catballou #BLSEmploymentPopulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
273,558058097_1344201016016,RT @adrianmayer: Romney shows 23 years of tax returns to McCain to be VP. He shows 1-2 years of returns to US people to be POTUS. Harry ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,60348966_1346079094767,Spending hasn't killed Economy since Pres Obama -GOP wars & spending bankrupt Govt. TParty_#GOPCongress & filibustering Sen killing economy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,474367816_1344771981662,RT @JeffersonObama: This----> RT @TUSK81: This year it's between the guys who killed bin Laden & the guys who want to kill Medica ...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,21939486_1346382459896,"RT @BadgerNative: A bold new plan: ""By 2020 America will be energy independent""ãMitt Romney #GOP2012 #tcot",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,61047840_1345032518328,RT @HuffPostPol: Feingold blasts Romney-Ryan ticket's lack of foreign policy credentials http://t.co/PW5KODLB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,27446191_1346303420528,Obama ended #neocon Recession that was 8 years in the making in 5 months. GOP says not fast enuf and want the keys back? nfw #gop2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,19738681_1345831831059,"RT @NolteNC: In single hour, Romney's silly BC joke has got more press attention than record casualties in Afghanistan. That's your MSM ...",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,15704183_1345160097493,RT @RBReich: Romney says he paid at least 13 % tax rate for last ten years but assertions are meaningless without proof. I say I'm at le ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
281,278817907_1346169086446,RT @KylieJaneKremer: This week the focus is going 2 be jobs & economy. Next week Obama will focus on abortion & birth control. # ...,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282,559720879_1345791845114,OBAMA healthcare is not free healthcare as people think its garbage care with doctors that barley graduate from med school its standard care,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,571773653_1343917171637,"RT @dminor85: We're hearing about Ann Romney's horse, Dan Cathy's personal views and Romney's tax returns. Love that laser-like focus on ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
284,14128974_1344666548687,RT @TheAdvocateMag: Here Is the LGBT Rights Record of Paul Ryan Who Reports Say Is The Romney Pick for Veep http://t.co/OnuKMXr8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,24028558_1344184460849,"RT @Adenovir: Mitt Romney: I value my privacy and won't release my tax returns. Me: Good, then remain a private citizen.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286,458854154_1345863022060,RT @Cos2mwiz2: SHARE! RT @justgrateful Hidden camera> Romney bragging about Chinese sweatshop filled w/young women he bought at Bain ...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,22300902_1345841607370,Video: Robert Reich @RBReich on the Romney-Ryan economic plan: http://t.co/0087BbaC via @MoveOn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,316789208_1346165301611,#dailybriefing These lying pollsters on Cspan...fail to mention Obama is SAVING $716B in Medicare. AARP & AMA support Obama's ACA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
289,278279975_1344183699131,"RT @wbconservative: Alexrod defends suit on Ohio military voting law, calls Romney's stance 'shameful' http://t.co/42zHGWgd",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
290,265467383_1344702469948,RT @NewsNinja2012: BOOM!! @AskMonte: Ryan budget got 228 House votes and 41 Senate votes. Obama budget got 0 House votes in the House... ...,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,556490067_1344219887664,"RT @morninggloria: Romney not releasing his tax returns provides great distraction from the fact that he hasn't released any good ideas, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,72574331_1345654788312,President Obama doesn't understand the economics of higher ed. http://t.co/kH1PlbOb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,489943625_1344708086054,RT @bpblog2: Paul #Ryan on Marriage and Abortion http://t.co/rQc2g5T8 #nationalrighttolifecommittee #mittromney #paulryan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,547396046_1343959105198,Almost Half of House Republicans Vote to Empower Obama Czars | Politics and Economics Right Side New http://t.co/EXV5VP7U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,23707857_1346069874943,RT @Mason8777: CNN Host Schools Romney Campaign Chair Over False Welfare Reform Attacks http://t.co/UlsTAPHM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
296,603883120_1345585239205,"""[Obama] betrayed America's moral foundation when he publicly endorsed homosexual 'marriage'."" http://t.co/S7XTMEaT",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297,319889407_1344310916037,Debbie Blabbermouth has referenced the 20 returns Romney gave the McCain campaign so no way can they pretend to believe no taxes for 10 yrs.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,111141045_1344524445100,"Newt: NO PROOF RT @ArthurDelaneyHP: Santorum hedging on welfare attack line saying Obama decision would ""POTENTIALLY gut"" work requirements",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,378890337_1346313950392,RT @DirkZ1: POLL: 79% oppose Ryan budget's cuts to Medicare benefits http://t.co/c1vGOywc (please retweet!) #RNC2012 #Obama2012 #p2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300,432871645_1344518215109,RT @ncginny: Larry J. Sabato's Crystal Ball _ Can President Obama Survive His Economic Record? http://t.co/Vxwcg8J8 #2012gop #tcotÄ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,57792214_1345551724835,RT @demsforprogress: Surrogates Admit Romney Will Cut Medicare Benefits For Current Seniors at http://t.co/RqJumVFm.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
302,308174015_1345486018691,Obama Killing USA: The Government Is Bankrupt and Will Destroy the Economy http://t.co/CylXDfcP #tcot #teaparty #tlot #Ccot #obama2012 #p2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,20684228_1346460202017,@mommystory @samvalley Good for you! If we elect Romney/Ryan the rest of us can find jobs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,27642995_1346357808668,"RT @RWwatchMA: #mapoli:http://t.co/oPCbZW8M GOP blaming Obama for the Bush policies they pushed, recession they started & tax cuts t ...",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
305,60118146_1344971154636,#Obama seeks to limit the military's right to vote - Sign the petition supporting #military voting rights today,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306,111056827_1344123610835,Time for #Obama to join the #unemployed?#teaparty #tcot #liberty #patriot #tlot?http://t.co/YUadgODU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,42304448_1345196499605,AKA: Rent-Seekers –@Reuters: Executives say Obama better for world economy: poll http://t.co/UOGzzq0W”,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,510409753_1344209442143,@betseyross A coal state tht goes Obama will b committing suicide! O has sworn2 bankrupt coal ind & it means job loss & spiking energy cost!,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
309,29509675_1344471300661,Only #Romney can be chased away from his signature #RomneyCare law by bunch of right wing Republitards! #edshow #p2 #ConnectTheLeft,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310,96442308_1344708214939,@KLSouth (IBD) Was Obama (Barry Soetoro) A Foreign Exchange Student? Columbia transcripts hidden http://t.co/rNPwghyI,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311,102158788_1344367892514,We've had enough of your #flexibility crap! MT @truthteam2012 Obama is giving states more flexibility 2 make welfare 2work programs stronger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,194158898_1345657153695,RT @Obama2012: President Obama: –My opponent in this election doesnêt seem to understand this. He says weêve got enough teachers; we don ...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,536383105_1344097828535,mt Should be more woried about muslim brotherhood.Obama: Close-Minded Economic Bigot | Conservative Byte http://t.co/Sm7JVv2p via @sharethis,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314,478383774_1346042210364,RT @MssLiberty: Obama to release MuslimBrotherhood's Taliban Commanders from Gitmo... http://t.co/TFmgApjx,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315,369616901_1344282983342,"@GranholmTWR Romney's taxes (show them, you coward!). Assault weapons ban. Fund Planned Parenthood. Unlimited M&Ms for everyone.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,519728191_1346282411025,GOP Governor: Romney Welfare Ads Are False 'As Far As I Have Seen' http://t.co/K0O6yHmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,33787443_1345690230964,"RT @thinkprogress: Mitt Romney to anti-abortion doctor behind Akin's ""legitimate rape"" claim: ""We agree on almost everything"" http://t.c ...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,15433092_1345349480537,"Obama's Muslim Brotherhood Posse Hired by BHO! http://t.co/FdqTF6wB The MBH: http://t.co/PiZf2HrX Now, watch This! http://t.co/26rOlUVv",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,189806241_1345695442374,RT @thejoshuablog: Paul Ryan Cosponsored All the Most Extreme Anti-Abortion Bills http://t.co/ectYTi6i #p2 #tcot #tlot #obama2012 #romn ...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,212808638_1344865067403,RT @polymath22: WHY do #WIunion #Trolls like @jrios68 spend more time trolling kindergarten teachers than promoting their #Mormon Messia ...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,328608272_1345553391894,"RT @ElectMittRomney: In July, the Unemployment rate went up in 44 states. We should be in a recovery, and we can do better. Elect @MittR ...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,60113766_1344128686043,RT @NathanHale1775: Obama's lawsuit to handcuff military voting rights ranks among the most shameful acts of his presidency #p2 #tcot #tlot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323,16209626_1344902368247,"RT.@fredadewar –@Normsmusic: Foreign Cash Disqualifies Romney from Presidential Bid http://t.co/G68cK3Tj”""",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324,96726011_1346351772576,"Let's refocus political discussions on Romney's lack of vision, character & conviction; perpetual flip flops; gaffes; & dubious tax returns.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
325,299456700_1344529592865,Obama Channels Reagan on Welfare http://t.co/GBfN2cuE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,601218464_1345398716336,"RT @Politicolnews: Romney's medicare distraction, created no jobs today. His earnings of 23 Million last yr created no jobs. #RomneyRyan2012",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
327,483027771_1346130236476,@NurseForHealth Tell me how bottom 60% Pay more taxes to cover Unpatriotic People like Romney who don't pay fair %? http://t.co/sBBF7DyL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
328,110863694_1344484624556,How can Obama talk jobs.......he never had a real job.....always a Government parasite....!!! http://t.co/2k3hveJf Ä Ä Ä Ä,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,18069651_1345663571325,"RT @PatDollard: Explosive Revelation: Obama Nixed Killing Bin Laden 3 Times, Hillary Made Him Finally Do It http://t.co/zhjF3xx1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330,73272546_1345315244936,"RT @FreedomWorks: RT @RNCResearch: Since Obama Took Office, National Debt Has Gone Up $5,331,082,606,274 To $15,957,959,655,187, A 50.2 ...",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,144918041_1344363048603,"8 PM tonight my radio show will discuss Sean Penn campaign 4Chavez, Obama disenfranchising military &Wis Shooting not Domestic Terror",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
332,113434748_1344395541773,"RT @kelly8sully: I wish Obama could spend a day in a teacher's classroom & get OUR point of view instead of Duncan's top-down, ed-de ...",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333,416749353_1344472424255,RT @TheNewDeal: This May Be The Moment That Just Cost Romney The Election http://t.co/XiGRQ3Ee Rt #RomneyCare #p2 #tcot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
334,23234992_1345287484126,"RT @FactsAboutMitt: Mitt Romney boasts a record for creating private-sector jobs, but as Gov, state employment grew 2x the private secto ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
335,435622176_1343955979686,RT @mnrobot: Obama and Democrats sue to make it more difficult for Military to vote http://t.co/vk2CyKXD #tcot #tlot #vrwc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
336,61804416_1346367785048,Obama wants to tax small businesses as high as 44.8%. It's 15% in Canada. http://t.co/2YZpurAl #pennstate #independents,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
337,23707857_1345504373706,RT @sgaut: Kinda sad when a guy like #Romney pays more tax $ to foreign Gov than he does Income Tax in US. #WhatsMittHiding #RomneyHood,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
338,327715590_1343852709665,#whataputz #obama insults #Hispanics & #Latinos (again) http://t.co/oRQbUmeG #obama2012 #TCOT #TeaParty #Cuba #Mexico #immigration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,585872743_1345638688257,RT @NathanHale1775: Anyone have Obama's plan to fix the economy? Control the debt? I've looked everywhere. Can't seem to find it. #p2 #t ...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,599445483_1346176111830,The facts about President Obama's proposals to strengthen welfare-to-work programs: http://t.co/evsBbhvg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,468998995_1343874110560,RT @ElishaNEWS: ROTFL!! | RT @ProudlyWeHailed: RT @STL_BLONDE: The #ChickFilA lines have been almost as long as the #Obama unemployment ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,532457455_1346293731360,"RT @DanMartin_cards: Gov. Martinez at RNC on the 5 trillion dollar deficit increase: Obama ""Built That"" #tcot",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
343,81387499_1344283708967,"RT @YouGiveMeFever7: As Massachusetts governor, Mitt Romney outsourced state jobs overseas. Get the facts about his record: http://t.co/ ...",0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
344,18588997_1346114870911,"Wtf!? ""@wintersurvival: @PrepperCentral Texas Judge Warns Obama May Spark –Civil War,” Call in UN Troops http://t.co/iUBYJwSq""",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
345,13133342_1346375468093,"RT @ObamaTax: @CondoleezzaRice is amazing, glowing, huge, idealistic. In comparison, #BarackObama is petty, weak, overmatched and small ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,18220818_1345319719221,RT @SoSoTorpedo: MT: Republican attacks on President Obamaês plans for Medicare are growing more heated and inaccurate by the day http: ...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,209941571_1344464394710,No matter the outcome in Syria it will not be good for the U.S. Obama's appeasement of Iran will haunt the US even more than Carter's has,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348,77329593_1344721139951,"RT @GoAngelo: Mitt Romney says he believes America is about ""people pursuing happiness as they choose""...except for gay people, of course.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,89642986_1345688973913,Uh oh! Obama throws granny off the cliff thanks to ObamaCARE Medicare cuts! (Video) http://t.co/axLLrSW0 #tcot #tlot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,546490867_1345863808213,"RT @politifact: Romney-Ryan won't affect current retirees, Ryan said. But health law repeal makes that Half True. http://t.co/L6Jfer3J",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
351,43318622_1344711668386,RT @jeffemanuel: RT @iowahawkblog: Nominating Ryan was an underhanded dirty trick to make people talk about the economy instead of Romne ...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,106395831_1344552324665,"Obama's promise: If he did not turn the economy around, he did not deserve reelection. Let's hold him to it! Skewed polls hide the facts.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,154152080_1344984898199,RT @marclippincott: Romney not showing tax returns is an attack on the media. And they should feel the snub.,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
354,22988104_1344564853226,"RT @American1st: Mr Obama WE ALL PAID FOR ROADS , BRIDGES & SCHOOLS! UNAMERICAN MARXISTS LIKE U HAD ZERO TO DO WITH BUILDING THIS ...",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,64508085_1344023843640,RT @JustABrick: CNN reporter Dana Bash says that she has a source of her own who can confirm Romneyês zero-percent tax rate for a decade ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356,23707857_1344914949060,RT @purplehullpea: The same folks whose only goal for 4 years is to defeat PBO now say they are ready to fix the economy. #tcot #VOTE #O ...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,47554499_1344205647652,RT @amaditalks: Now Romney is saying he'll add 12 million jobs if elected. I thought that the government didn't create jobs?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358,24645871_1345573701321,ThinkProgress: Ryan Adviser Calls On Congress To Authorize War With Iran http://t.co/DpS06N4n #p2 #tcot #obama2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,559645321_1344425579914,"Washington Post to Harry Reid: Yeah, You Lied About Romneyês Taxes | CowboyByte http://t.co/IJKJOdoX via @sharethis",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,22318863_1346205724382,"RT @OFA_OH: Taken together, Kasich and Romney would throw Ohioês middle class under the bus: http://t.co/2Mm3hC0r http://t.co/RxL8CD0K",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
361,31288110_1345318857736,@BarackObama = Mao Giving jobs 2 China! When did u sell our #country Short? #Obama's Hope and Change shades of #Communism #tcot #P2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
362,17904171_1346105825083,RT Romney win would do wonders for Canadian economy: Congressman http://t.co/OvPbhMz2 :Sun News Network,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,312248392_1346068405412,RT @DiegoUK: .@MittRomney's 1st Amendment Crisis: Bars Reporters From Questions On Abortion Or Akin http://t.co/Sr6Td284 #p2 #ctl #toppr ...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,343721012_1345798885120,"Obama Administration Says Get Over It, Obamacare Is a Done Deal!. #teaparty #tcot #tlot #ocra http://t.co/rFlAu9zr",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
365,203188066_1345924844874,RT @bardgal: More proof all Tax Felon Romney & the TEAGOP have are LIES 24/7. #ReleaseTheTaxReturns http://t.co/7db2XqDf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,14791358_1345721619609,"RT @pepper_10: RT @filterednews: Energy loan watchdog a $52,500 Obama donor | WashingtonExaminer http://t.co/3JFEbvtW",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367,18220818_1345766524046,Romney's not the only with tax-return trouble http://t.co/95EvuRwK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
368,20852175_1345147624077,Perhaps Ted Nugent and he can go on NRA tour: •Dark Knight Risesê massacre victim blasts Dave Mustaineês anti-Obama... http://t.co/zNfgz3As,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,120584442_1345305676727,"""We'll believe it when we see it. Until Mitt Romney releases his tax returns, will continue to wonder what he's hiding."" -Reid spokesman",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,401675584_1345141139397,RT @STXherry: Special Operations group to Obama: Someone else made that bin Laden kill happen http://t.co/Cqpo2spG #sot #TCOT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371,588351612_1345299119325,"Romney vows to boost national debt by $716 billion, no one blinks http://t.co/p0xiHdeV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,177584156_1345350977506,"Apparently, the Democrat argument is that Romney did not overpay the taxes Congress required him to pay!",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
373,514709211_1344857749405,"Yes, Obama Really Is Suppressing Military Vote http://t.co/nAeQInf6 via @BeforeItsNews",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374,191463695_1345313006460,"RT @TheDailyEdge: Ryan concedes that under Obama seniors will continue to receive Medicare w/out paying $6,400 for his crappy vouchers h ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375,63747308_1346419796768,"@SnarkyMushroom Sounds like you have a chance to get into war with Iran and Syria. send the Romney campaign the directive and then win, no?",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376,181846527_1345089325244,"Romney signed the an anti-gay campaign pledge, calling for a federal amendment outlawing same-sex marriage http://t.co/slna9U0Y",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
377,359661415_1345761834986,Ryan Reveals Romney Plan To Replace Defense Spending Cuts With Food Stamp Cuts http://t.co/G6aP3Hil via @bi_contributors,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
378,17096199_1344725236720,"RT @rationalists: Paul Ryan: ""Snow is proof climate change is false."" Romney says Ryan is the intellectual leader of GOP. Any questions?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,629884158_1346287931445,"@truthteam2012: FACT: The Obama administration has forcefully pursued classified national security leaks | ""Who cut the cheese?"" @jimmiebjr",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,53503202_1344644590702,RT @ChavezChavis: Coulter is also the face of right wing hatred and meanness. Republicans don't care about how Obamacare will save lives ...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
381,228015335_1345137475344,"Romney's ""Son of Boss"" tax-avoidance scandal... google it. #tcot #teaparty #GOP #Dems #independents #moderates #p2 #pX http://t.co/ZIhrJKgh",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
382,18152451_1344103010003,"@preciousliberty Of course Iran backs Obama, so they can have more time to blow the world up.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,547897192_1344658560869,"RT @ACollinsByrnes: #Romney-Ryan? Smart, determined to fix economy, & handsome!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,509018908_1345128538910,You think about it reverend manning is right. The cia has to know everything about obama but doesn't care that he's a foreigner,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
385,406525423_1344529040890,RT @TweetEverstrong: FLASH: Mitt Romney to admit that he smoked a little Romneycare but he never inhaled.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
